source,entity_type,bank_id,record_id,name,blood_group,component,category,contact,email,address,city,state,pincode,age,quantity,units_available,event_time,updated_at,notes
REDCROSS,inventory_transaction,32,redcross-32-4073-78c3edfc9d1aee08b604d0724b875007,,AB-,Plasma,,,,,,,,,1,1,2026-02-10 22:45:14,2026-02-10 22:45:14,OUTFLOW
REDCROSS,inventory_transaction,45,redcross-45-4074-69a6242c67a914b9cad8e40cdbe3b964,,O+,Platelets,,,,,,,,,4,12,2026-04-04 17:10:50,2026-04-04 17:10:50,OUTFLOW
REDCROSS,inventory_transaction,25,redcross-25-4075-a0a90617d80a6c2872048c2647667cd3,,A+,Cryoprecipitate,,,,,,,,,3,3,2026-03-06 14:35:41,2026-03-06 14:35:41,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-4076-9407a1d3b3d638461f001119e7c9035b,,B+,Cryoprecipitate,,,,,,,,,1,2,2024-10-07 05:41:56,2024-10-07 05:41:56,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-4077-ffe3e5de1782e72a16c59f7c552b4f3b,,A+,Packed RBC,,,,,,,,,2,17,2025-09-20 19:23:37,2025-09-20 19:23:37,INFLOW
REDCROSS,inventory_transaction,47,redcross-47-4078-9a121861ac3b08c6e5c082b2e62e4284,,B+,Platelets,,,,,,,,,1,4,2025-11-21 02:41:12,2025-11-21 02:41:12,OUTFLOW
REDCROSS,inventory_transaction,20,redcross-20-4079-60a8e4d7d263fabb4576499f12cd72e7,,A+,Cryoprecipitate,,,,,,,,,2,2,2024-01-08 15:54:41,2024-01-08 15:54:41,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-4080-29ff2b1001a8858288195f73592aa3ec,,O+,Platelets,,,,,,,,,7,11,2026-03-03 09:36:18,2026-03-03 09:36:18,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-4081-3bd1f404463de28a24295cd6c623ec76,,A+,Plasma,,,,,,,,,1,5,2025-03-02 22:26:08,2025-03-02 22:26:08,INFLOW
REDCROSS,inventory_transaction,1,redcross-1-4082-f875b1c8e6bf72617b7228e689b5d7a0,,A+,Platelets,,,,,,,,,3,14,2025-09-17 08:35:17,2025-09-17 08:35:17,INFLOW
REDCROSS,inventory_transaction,48,redcross-48-4083-51b38314ec2ef8d39f7d7840f3efa5d3,,O+,Fresh Frozen Plasma,,,,,,,,,27,27,2024-12-10 03:12:52,2024-12-10 03:12:52,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-4084-11e85d7fec1efa97694a86e24306d896,,A+,Cryoprecipitate,,,,,,,,,4,13,2024-03-09 11:18:06,2024-03-09 11:18:06,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-4085-0cdb70c68f26974a01667af2da36a940,,A+,Whole Blood,,,,,,,,,8,18,2025-12-21 03:01:38,2025-12-21 03:01:38,OUTFLOW
REDCROSS,inventory_transaction,20,redcross-20-4086-880eead2bfbf6b55fc072d5af3e239aa,,O+,Cryoprecipitate,,,,,,,,,6,17,2026-04-06 13:14:25,2026-04-06 13:14:25,INFLOW
REDCROSS,inventory_transaction,1,redcross-1-4087-20d10b08ea14910dd221141a95180cc6,,B-,Fresh Frozen Plasma,,,,,,,,,1,2,2024-09-14 02:31:15,2024-09-14 02:31:15,OUTFLOW
REDCROSS,inventory_transaction,10,redcross-10-4088-1a668744bb91e20b59748cc8aa046228,,O+,Packed RBC,,,,,,,,,26,76,2025-12-19 15:53:32,2025-12-19 15:53:32,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-4089-327cce5bea34222fb9b4ed50ccc48fd4,,AB-,Packed RBC,,,,,,,,,1,1,2025-11-25 05:13:40,2025-11-25 05:13:40,OUTFLOW
REDCROSS,inventory_transaction,9,redcross-9-4090-e24153b2a96eaf896e6053bf6b6d1395,,B+,Plasma,,,,,,,,,8,44,2026-03-22 16:52:39,2026-03-22 16:52:39,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-4091-dc201dcbc93c72a27d14baf03ce74d18,,A+,Cryoprecipitate,,,,,,,,,1,0,2026-02-06 10:56:08,2026-02-06 10:56:08,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-4092-c12536003852bd077171f59fdbc75c88,,B+,Fresh Frozen Plasma,,,,,,,,,15,16,2025-03-09 07:48:54,2025-03-09 07:48:54,OUTFLOW
REDCROSS,inventory_transaction,14,redcross-14-4093-0499240c20c44e554a9d3fbb9ed658f2,,O+,Fresh Frozen Plasma,,,,,,,,,1,0,2024-07-29 07:06:57,2024-07-29 07:06:57,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-4094-7a98432d3bdea0a5cdde83b584277050,,A-,Whole Blood,,,,,,,,,1,1,2026-01-19 10:50:37,2026-01-19 10:50:37,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-4095-bcb1d49d6d3dd04d433e943d5df6b623,,O+,Platelets,,,,,,,,,3,16,2026-03-31 00:15:45,2026-03-31 00:15:45,INFLOW
REDCROSS,inventory_transaction,24,redcross-24-4096-4ae0efab745337b1c617f8f80ed37cd1,,A+,Cryoprecipitate,,,,,,,,,2,4,2024-02-15 04:04:32,2024-02-15 04:04:32,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-4097-9db08cf2b1dcd6ba13e9e747762f25c0,,O+,Platelets,,,,,,,,,1,14,2024-02-16 04:33:16,2024-02-16 04:33:16,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-4098-3e73b16c9b54f84379d1808b0c09a928,,B+,Platelets,,,,,,,,,1,13,2026-03-22 20:12:11,2026-03-22 20:12:11,INFLOW
REDCROSS,inventory_transaction,37,redcross-37-4099-e453ffa1cf7ebe80544575771eddca2c,,B+,Plasma,,,,,,,,,1,0,2024-01-12 06:42:08,2024-01-12 06:42:08,OUTFLOW
REDCROSS,inventory_transaction,13,redcross-13-4100-0525cf82c0f23fc3ca17ec1fb58554b6,,A+,Cryoprecipitate,,,,,,,,,1,5,2024-08-06 23:13:19,2024-08-06 23:13:19,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-4101-fe5080b64db5f8ff71e597a87c91dc19,,B+,Whole Blood,,,,,,,,,1,24,2026-04-04 00:18:53,2026-04-04 00:18:53,OUTFLOW
REDCROSS,inventory_transaction,5,redcross-5-4102-16485b944bf7654e434e15715c3283d2,,O+,Fresh Frozen Plasma,,,,,,,,,8,29,2024-05-04 07:21:23,2024-05-04 07:21:23,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-4103-53a7279a253e60f1e79c8175f71a42ab,,O+,Cryoprecipitate,,,,,,,,,3,10,2024-05-30 21:43:08,2024-05-30 21:43:08,INFLOW
REDCROSS,inventory_transaction,49,redcross-49-4104-250b34128a3b53c0c74c2d18f3433329,,AB+,Cryoprecipitate,,,,,,,,,2,2,2025-11-03 02:31:24,2025-11-03 02:31:24,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-4105-33cd1be9c5b0efda78ecb561ab160427,,B+,Plasma,,,,,,,,,8,22,2025-01-14 02:13:32,2025-01-14 02:13:32,OUTFLOW
REDCROSS,inventory_transaction,43,redcross-43-4106-270a48cc9c67b5c16b1d402eb1ad67ab,,O+,Packed RBC,,,,,,,,,15,24,2024-03-27 17:36:14,2024-03-27 17:36:14,OUTFLOW
REDCROSS,inventory_transaction,42,redcross-42-4107-8af3359e6a419a27899b8ddad1d2476e,,A+,Packed RBC,,,,,,,,,6,23,2025-06-02 15:14:02,2025-06-02 15:14:02,INFLOW
REDCROSS,inventory_transaction,38,redcross-38-4108-512aabe45360beb00a6f802610463cdc,,O+,Fresh Frozen Plasma,,,,,,,,,2,3,2025-02-23 16:51:53,2025-02-23 16:51:53,OUTFLOW
REDCROSS,inventory_transaction,47,redcross-47-4109-6ddd841aaffe8a5cfac3f995215045ea,,O+,Whole Blood,,,,,,,,,13,29,2025-12-03 00:31:37,2025-12-03 00:31:37,OUTFLOW
REDCROSS,inventory_transaction,50,redcross-50-4110-0d2aef8fe9fcd03061a2980c7723d90a,,O+,Cryoprecipitate,,,,,,,,,4,15,2025-10-03 20:50:06,2025-10-03 20:50:06,INFLOW
REDCROSS,inventory_transaction,33,redcross-33-4111-8349bd5d5c7c3a4ce76db744d6ece1c1,,O+,Packed RBC,,,,,,,,,6,9,2024-04-18 17:40:20,2024-04-18 17:40:20,OUTFLOW
REDCROSS,inventory_transaction,26,redcross-26-4112-624c1a256a9ff6f59828cfab58ff19c4,,A+,Whole Blood,,,,,,,,,3,18,2024-10-12 09:38:12,2024-10-12 09:38:12,INFLOW
REDCROSS,inventory_transaction,6,redcross-6-4113-7a2994f2003bd1966254a95daf3bd053,,A+,Fresh Frozen Plasma,,,,,,,,,8,34,2025-02-24 07:33:20,2025-02-24 07:33:20,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-4114-6c5eda3604d8468e73dbe0a98634782b,,A-,Cryoprecipitate,,,,,,,,,2,2,2025-10-12 02:49:22,2025-10-12 02:49:22,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-4115-f126d20bbd9334fa73d0ccd4527343e1,,O+,Whole Blood,,,,,,,,,6,16,2024-12-20 11:43:41,2024-12-20 11:43:41,OUTFLOW
REDCROSS,inventory_transaction,49,redcross-49-4116-029976996d4c49561c544b1912934082,,O+,Fresh Frozen Plasma,,,,,,,,,14,47,2026-02-16 01:28:48,2026-02-16 01:28:48,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-4117-569c5370d9edc9a1112c73c754f8056d,,A+,Platelets,,,,,,,,,1,1,2025-07-04 18:59:56,2025-07-04 18:59:56,OUTFLOW
REDCROSS,inventory_transaction,7,redcross-7-4118-5fa2eba9e0149da606ebf064de57f555,,A+,Whole Blood,,,,,,,,,2,2,2025-04-11 04:43:42,2025-04-11 04:43:42,INFLOW
REDCROSS,inventory_transaction,50,redcross-50-4119-a33c5bba5c8106d44c3cef6f84bf621e,,A+,Fresh Frozen Plasma,,,,,,,,,7,25,2024-03-10 03:50:11,2024-03-10 03:50:11,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-4120-e725fefad0c71cec40cd9df18a846a41,,B+,Cryoprecipitate,,,,,,,,,1,2,2025-12-10 00:57:17,2025-12-10 00:57:17,INFLOW
REDCROSS,inventory_transaction,36,redcross-36-4121-b9e71772b27698f4cb4a644c3c926a46,,B+,Plasma,,,,,,,,,3,30,2025-03-04 08:17:09,2025-03-04 08:17:09,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-4122-e5bd08122845fa7178d7d35117c527f7,,A+,Plasma,,,,,,,,,3,33,2024-09-21 18:35:26,2024-09-21 18:35:26,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-4123-0579dac5b9f5f5b2ee2cb65fd9c89f0a,,A-,Platelets,,,,,,,,,2,2,2026-03-08 00:14:15,2026-03-08 00:14:15,INFLOW
REDCROSS,inventory_transaction,50,redcross-50-4124-ea21785bbc9864cb3e63f9c0331fa56e,,O+,Fresh Frozen Plasma,,,,,,,,,3,5,2024-08-17 00:29:15,2024-08-17 00:29:15,OUTFLOW
REDCROSS,inventory_transaction,25,redcross-25-4125-b6462c4275dc2608ce34d9dcd499b325,,A+,Platelets,,,,,,,,,1,3,2025-09-20 15:42:57,2025-09-20 15:42:57,OUTFLOW
REDCROSS,inventory_transaction,49,redcross-49-4126-73442903643a3a707fada87e936371f1,,O+,Whole Blood,,,,,,,,,8,37,2024-08-21 16:06:51,2024-08-21 16:06:51,INFLOW
REDCROSS,inventory_transaction,48,redcross-48-4127-d6ba15fe1911e54f54f784abb9a23fde,,B+,Platelets,,,,,,,,,1,1,2024-09-24 12:53:36,2024-09-24 12:53:36,OUTFLOW
REDCROSS,inventory_transaction,30,redcross-30-4128-be48c119cf07b8d8c85128f5d28bfcf0,,O+,Platelets,,,,,,,,,7,23,2025-11-27 06:03:05,2025-11-27 06:03:05,INFLOW
REDCROSS,inventory_transaction,16,redcross-16-4129-aef74e3f88529879939f66bd4e3109e7,,O+,Whole Blood,,,,,,,,,2,21,2024-12-31 22:24:52,2024-12-31 22:24:52,OUTFLOW
REDCROSS,inventory_transaction,33,redcross-33-4130-e085880bed84123f636a52bb5a63c05a,,A+,Packed RBC,,,,,,,,,2,32,2025-08-31 02:57:52,2025-08-31 02:57:52,INFLOW
REDCROSS,inventory_transaction,16,redcross-16-4131-549551aa6f150bc1f252ed4eaf974a8b,,O+,Plasma,,,,,,,,,13,37,2026-01-16 04:22:56,2026-01-16 04:22:56,INFLOW
REDCROSS,inventory_transaction,19,redcross-19-4132-e44d9f2e4dceaffa7710e7ab55d1c026,,O+,Cryoprecipitate,,,,,,,,,1,5,2025-01-24 04:20:05,2025-01-24 04:20:05,INFLOW
REDCROSS,inventory_transaction,5,redcross-5-4133-b9ebb51d76b60a8e8dd83007a8c666b9,,A+,Fresh Frozen Plasma,,,,,,,,,1,2,2024-03-09 03:37:53,2024-03-09 03:37:53,INFLOW
REDCROSS,inventory_transaction,25,redcross-25-4134-61485f279d3ce07746ca173ec396be19,,O+,Whole Blood,,,,,,,,,1,4,2025-02-15 20:37:13,2025-02-15 20:37:13,INFLOW
REDCROSS,inventory_transaction,9,redcross-9-4135-9eef910b6985f509edaa4e757530b5fc,,O+,Cryoprecipitate,,,,,,,,,4,18,2024-06-16 20:55:27,2024-06-16 20:55:27,INFLOW
REDCROSS,inventory_transaction,13,redcross-13-4136-dddf6ee9a9103431d74a3ad4731afafa,,B+,Cryoprecipitate,,,,,,,,,1,7,2026-03-04 13:07:07,2026-03-04 13:07:07,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-4137-b141d54d2ea7d9b3b88e7e9eceff13b0,,A+,Platelets,,,,,,,,,3,3,2024-11-14 08:47:09,2024-11-14 08:47:09,OUTFLOW
REDCROSS,inventory_transaction,6,redcross-6-4138-cac53dd172a6a77907794a85329853da,,B+,Fresh Frozen Plasma,,,,,,,,,9,34,2025-03-25 10:34:09,2025-03-25 10:34:09,INFLOW
REDCROSS,inventory_transaction,47,redcross-47-4139-e891b7adc067e028e8744a2d639630d1,,A+,Fresh Frozen Plasma,,,,,,,,,1,20,2024-04-19 08:54:39,2024-04-19 08:54:39,INFLOW
REDCROSS,inventory_transaction,13,redcross-13-4140-d25d6a85ba303cbe55035974c3bdbe57,,O+,Fresh Frozen Plasma,,,,,,,,,2,30,2025-08-30 07:52:22,2025-08-30 07:52:22,OUTFLOW
REDCROSS,inventory_transaction,45,redcross-45-4141-d257f36d7cf771a1dfb0f6051fd49895,,O+,Cryoprecipitate,,,,,,,,,1,4,2025-10-05 10:56:41,2025-10-05 10:56:41,OUTFLOW
REDCROSS,inventory_transaction,22,redcross-22-4142-bad3687f2723c6cbd049131f900b213f,,O+,Plasma,,,,,,,,,3,8,2025-05-24 22:42:32,2025-05-24 22:42:32,INFLOW
REDCROSS,inventory_transaction,14,redcross-14-4143-cf563b28a96ce0a6458f3110d7a2a294,,O+,Fresh Frozen Plasma,,,,,,,,,16,28,2025-01-01 05:17:45,2025-01-01 05:17:45,OUTFLOW
REDCROSS,inventory_transaction,32,redcross-32-4144-09229df025ed15a087bb1fde61bbd3a2,,B+,Fresh Frozen Plasma,,,,,,,,,8,45,2024-10-07 18:24:16,2024-10-07 18:24:16,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-4145-3e5a1048e1b9dc0bef1ca416f7718b70,,B+,Whole Blood,,,,,,,,,5,37,2024-01-09 12:36:34,2024-01-09 12:36:34,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-4146-e24493384ba6be6f203613b063d57940,,B+,Packed RBC,,,,,,,,,4,19,2025-11-18 14:23:51,2025-11-18 14:23:51,OUTFLOW
REDCROSS,inventory_transaction,32,redcross-32-4147-0511834034aca4451cc3195ccb6e0553,,B+,Packed RBC,,,,,,,,,7,11,2026-04-15 17:22:57,2026-04-15 17:22:57,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-4148-b70383cc7fc8785834e53ac189abbbf5,,B+,Packed RBC,,,,,,,,,5,28,2024-09-17 00:29:10,2024-09-17 00:29:10,INFLOW
REDCROSS,inventory_transaction,47,redcross-47-4149-cdb9686e1917334d4d4129646402cdbc,,O+,Plasma,,,,,,,,,20,73,2026-02-12 13:03:36,2026-02-12 13:03:36,INFLOW
REDCROSS,inventory_transaction,10,redcross-10-4150-983dfb354e2397f2ae21d1b2d681ff58,,AB+,Cryoprecipitate,,,,,,,,,1,4,2024-02-01 14:36:09,2024-02-01 14:36:09,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-4151-6be70ed96a514a9bed30cd7a62cb79ae,,O-,Whole Blood,,,,,,,,,1,2,2024-10-30 06:07:43,2024-10-30 06:07:43,OUTFLOW
REDCROSS,inventory_transaction,14,redcross-14-4152-e754e6d9de86c27334843c68917988d3,,O+,Whole Blood,,,,,,,,,19,30,2024-08-24 23:43:44,2024-08-24 23:43:44,OUTFLOW
REDCROSS,inventory_transaction,20,redcross-20-4153-f6b29472ce2cb1e15324e2b5ff5ec7da,,O+,Cryoprecipitate,,,,,,,,,5,9,2025-06-27 08:17:09,2025-06-27 08:17:09,OUTFLOW
REDCROSS,inventory_transaction,37,redcross-37-4154-eb5934156d21c07c3494842e6b43c0d5,,O+,Cryoprecipitate,,,,,,,,,5,10,2025-03-13 02:50:54,2025-03-13 02:50:54,OUTFLOW
REDCROSS,inventory_transaction,17,redcross-17-4155-a54f58ebba07bc0fceb20033e696354d,,B+,Cryoprecipitate,,,,,,,,,3,14,2026-03-28 09:38:44,2026-03-28 09:38:44,INFLOW
REDCROSS,inventory_transaction,30,redcross-30-4156-8a48b8e737d2bb7b21281c968f61edea,,A+,Whole Blood,,,,,,,,,10,41,2026-01-12 06:46:06,2026-01-12 06:46:06,INFLOW
REDCROSS,inventory_transaction,29,redcross-29-4157-716851f80bb7dfde0d1ce3e06e854568,,A+,Platelets,,,,,,,,,1,1,2024-05-28 21:17:57,2024-05-28 21:17:57,INFLOW
REDCROSS,inventory_transaction,39,redcross-39-4158-cfd11215ebf1477834b7c48acccab82e,,B-,Plasma,,,,,,,,,1,2,2024-05-12 15:24:06,2024-05-12 15:24:06,OUTFLOW
REDCROSS,inventory_transaction,18,redcross-18-4159-3bd27b8673ee2b5d08b6286c382c524e,,A+,Cryoprecipitate,,,,,,,,,3,9,2024-02-11 08:46:59,2024-02-11 08:46:59,INFLOW
REDCROSS,inventory_transaction,7,redcross-7-4160-d50f37087e26824cdf9409e871b27458,,O+,Platelets,,,,,,,,,1,12,2025-05-31 02:07:01,2025-05-31 02:07:01,INFLOW
REDCROSS,inventory_transaction,46,redcross-46-4161-3c9828e3e691555befed9b181261c343,,AB+,Packed RBC,,,,,,,,,3,7,2025-09-09 05:02:30,2025-09-09 05:02:30,OUTFLOW
REDCROSS,inventory_transaction,44,redcross-44-4162-443eabed67e50cd562ae95a58e5f4d98,,A+,Platelets,,,,,,,,,4,11,2026-03-23 16:45:08,2026-03-23 16:45:08,INFLOW
REDCROSS,inventory_transaction,31,redcross-31-4163-bcdd05610249d46713b07a7a1984e509,,A+,Packed RBC,,,,,,,,,7,20,2024-08-03 10:44:16,2024-08-03 10:44:16,INFLOW
REDCROSS,inventory_transaction,41,redcross-41-4164-8af9e2c0e9d391d05d923e40bc76adda,,AB-,Plasma,,,,,,,,,1,3,2026-03-17 04:45:28,2026-03-17 04:45:28,INFLOW
REDCROSS,inventory_transaction,27,redcross-27-4165-6d2b211f60c149be2d35f495394db422,,A+,Platelets,,,,,,,,,2,4,2024-12-18 03:02:00,2024-12-18 03:02:00,INFLOW
REDCROSS,inventory_transaction,32,redcross-32-4166-c8e230866cc91f02b2da12b751f2f814,,B+,Packed RBC,,,,,,,,,13,46,2024-07-17 20:40:16,2024-07-17 20:40:16,INFLOW
REDCROSS,inventory_transaction,43,redcross-43-4167-44eaa30b19387413189597574297792a,,A+,Fresh Frozen Plasma,,,,,,,,,8,30,2025-05-23 02:23:57,2025-05-23 02:23:57,INFLOW
REDCROSS,inventory_transaction,8,redcross-8-4168-55063513207f819fc4c3fd6d4fd381d1,,B-,Fresh Frozen Plasma,,,,,,,,,2,2,2025-07-27 18:35:12,2025-07-27 18:35:12,INFLOW
REDCROSS,inventory_transaction,2,redcross-2-4169-61de596ecac43ee984633ffc2b3c16b1,,A+,Platelets,,,,,,,,,1,2,2024-02-22 15:39:13,2024-02-22 15:39:13,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-4170-8f807fa4cdb9bff8cb517a8f0444bf01,,AB+,Packed RBC,,,,,,,,,1,5,2024-05-13 19:30:12,2024-05-13 19:30:12,INFLOW
REDCROSS,inventory_transaction,34,redcross-34-4171-a7cec7cdbf76e964141007a5e1e28f90,,O+,Packed RBC,,,,,,,,,1,37,2025-04-09 21:58:23,2025-04-09 21:58:23,OUTFLOW
REDCROSS,inventory_transaction,34,redcross-34-4172-98da252a40244a44fca896dae3427325,,O+,Platelets,,,,,,,,,1,3,2024-01-01 19:03:30,2024-01-01 19:03:30,OUTFLOW
REDCROSS,inventory_transaction,2,redcross-2-4173-6e31c7bc774860db4d8813b20b93bb01,,B+,Cryoprecipitate,,,,,,,,,3,15,2024-06-09 03:33:37,2024-06-09 03:33:37,INFLOW
REDCROSS,inventory_transaction,12,redcross-12-4174-c7ef1d302fece4a7c4783a046b02a989,,O+,Cryoprecipitate,,,,,,,,,1,3,2025-08-06 13:49:02,2025-08-06 13:49:02,OUTFLOW
REDCROSS,inventory_transaction,14,redcross-14-4175-2ebc8e01ad45769506957de5098254d1,,O+,Fresh Frozen Plasma,,,,,,,,,6,23,2026-03-09 19:33:46,2026-03-09 19:33:46,OUTFLOW
REDCROSS,inventory_transaction,8,redcross-8-4176-d8b8a9904a80e545e15ac9c56ba0b7a2,,B+,Plasma,,,,,,,,,3,3,2024-01-31 06:10:12,2024-01-31 06:10:12,INFLOW
REDCROSS,inventory_transaction,35,redcross-35-4177-0cd16a39b09c147e3af1bc723db08bb2,,O+,Plasma,,,,,,,,,1,20,2025-09-11 09:04:29,2025-09-11 09:04:29,OUTFLOW
REDCROSS,inventory_transaction,11,redcross-11-4178-d850c7be1e7a301cd6ab3ab9e6a4f921,,B-,Cryoprecipitate,,,,,,,,,2,3,2024-08-14 00:03:28,2024-08-14 00:03:28,INFLOW
REDCROSS,inventory_transaction,34,redcross-34-4179-63ef5c79f8c8ca10ee7578255a08c99c,,A+,Plasma,,,,,,,,,10,31,2025-11-30 17:21:00,2025-11-30 17:21:00,INFLOW
REDCROSS,inventory_transaction,20,redcross-20-4180-881c41b2060c56986604ba87ca08d8b3,,O+,Fresh Frozen Plasma,,,,,,,,,7,18,2025-03-24 05:57:15,2025-03-24 05:57:15,OUTFLOW
REDCROSS,inventory_transaction,40,redcross-40-4181-ab2ead1e233d6c24e6b40f242c2f9be6,,O+,Plasma,,,,,,,,,1,7,2024-07-01 16:27:21,2024-07-01 16:27:21,INFLOW
REDCROSS,inventory_transaction,50,redcross-50-4182-37bf8da5e23799cd463a147ba65cc882,,A+,Whole Blood,,,,,,,,,1,21,2024-08-19 20:35:17,2024-08-19 20:35:17,INFLOW
REDCROSS,inventory_transaction,26,redcross-26-4183-23bfc1a214ba058aef8c37455b5dc632,,O+,Plasma,,,,,,,,,4,14,2024-09-24 21:12:59,2024-09-24 21:12:59,OUTFLOW
REDCROSS,inventory_transaction,37,redcross-37-4184-15ecfd829ad9a5d46d3cbf2b9989009f,,AB+,Whole Blood,,,,,,,,,2,2,2026-01-02 12:28:16,2026-01-02 12:28:16,INFLOW
REDCROSS,inventory_transaction,44,redcross-44-4185-10d3f870e9493d00e055bba1abbfa7dc,,B+,Cryoprecipitate,,,,,,,,,3,14,2025-06-07 23:53:55,2025-06-07 23:53:55,INFLOW
REDCROSS,inventory_transaction,21,redcross-21-4186-3c681cdf3ea849f1da0c1f41f3e5d9ce,,B+,Platelets,,,,,,,,,4,14,2026-02-08 02:03:25,2026-02-08 02:03:25,INFLOW
REDCROSS,inventory_transaction,42,redcross-42-4187-8b2d70768380bb9fe846b5bd242b3d5e,,O+,Plasma,,,,,,,,,8,23,2024-04-03 16:28:39,2024-04-03 16:28:39,INFLOW
REDCROSS,inventory_transaction,40,redcross-40-4188-dca8e362542db32bff028e87751f0cac,,AB+,Packed RBC,,,,,,,,,2,11,2024-02-23 02:10:17,2024-02-23 02:10:17,INFLOW
REDCROSS,inventory_transaction,28,redcross-28-4189-b88a4eda149200f73dcd1d46eebae55f,,A+,Fresh Frozen Plasma,,,,,,,,,4,12,2025-09-03 16:09:59,2025-09-03 16:09:59,OUTFLOW
REDCROSS,inventory_transaction,29,redcross-29-4190-612750fcb78b808156a62f543fe89e22,,B+,Fresh Frozen Plasma,,,,,,,,,7,44,2024-10-26 01:30:40,2024-10-26 01:30:40,INFLOW
REDCROSS,inventory_transaction,23,redcross-23-4191-bd5bdf7ead2029ddc9b03cecdb9579bc,,O+,Platelets,,,,,,,,,2,3,2025-01-17 12:50:37,2025-01-17 12:50:37,OUTFLOW
REDCROSS,inventory_transaction,45,redcross-45-4192-7f285c8560552dec1e4a4f207b880220,,AB+,Packed RBC,,,,,,,,,1,1,2026-03-03 07:42:46,2026-03-03 07:42:46,OUTFLOW
REDCROSS,inventory_transaction,14,redcross-14-4193-eb2833943b63769eaba70776751bf518,,B-,Plasma,,,,,,,,,1,2,2025-01-07 12:57:30,2025-01-07 12:57:30,INFLOW
REDCROSS,inventory_transaction,16,redcross-16-4194-f62d95de93183836c86a287b7f4aa4b0,,O+,Platelets,,,,,,,,,6,12,2025-04-13 21:32:55,2025-04-13 21:32:55,OUTFLOW
REDCROSS,inventory_transaction,38,redcross-38-4195-57fb57506f8d05e2a90d5116e9b07b4d,,O+,Packed RBC,,,,,,,,,7,31,2024-11-08 05:21:49,2024-11-08 05:21:49,INFLOW
REDCROSS,inventory_transaction,1,redcross-1-4196-fbc4e4c941903395b4a40056fbaaa4fc,,B+,Cryoprecipitate,,,,,,,,,1,2,2024-12-07 15:51:34,2024-12-07 15:51:34,OUTFLOW
REDCROSS,inventory_transaction,42,redcross-42-4197-58d3a0543958f572fdef1daf1e5e5ea0,,B+,Cryoprecipitate,,,,,,,,,1,3,2024-02-01 06:57:58,2024-02-01 06:57:58,OUTFLOW
REDCROSS,inventory_transaction,16,redcross-16-4198-5b14fbef64539c1c49be50f509967f73,,A+,Plasma,,,,,,,,,7,27,2024-07-12 04:37:32,2024-07-12 04:37:32,INFLOW
REDCROSS,inventory_transaction,18,redcross-18-4199-1f04e58a0eaa79fc5e49e4889f9ea826,,B+,Cryoprecipitate,,,,,,,,,3,3,2025-03-30 23:51:28,2025-03-30 23:51:28,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-4200-cde8d9fe315b7eba0117336e20cf7330,,B+,Whole Blood,,,,,,,,,4,19,2025-01-21 03:53:17,2025-01-21 03:53:17,INFLOW
REDCROSS,inventory_transaction,3,redcross-3-4201-412277e9f90f8053983865de420091b0,,AB-,Fresh Frozen Plasma,,,,,,,,,1,0,2024-03-22 23:55:42,2024-03-22 23:55:42,OUTFLOW
REDCROSS,inventory_transaction,19,redcross-19-4202-07b4215aa3cb2b6802c7360b0ff95738,,O+,Platelets,,,,,,,,,2,14,2025-11-07 23:40:52,2025-11-07 23:40:52,INFLOW
REDCROSS,inventory_transaction,45,redcross-45-4203-b8e85a7992795646fb9b6477e9228475,,B+,Packed RBC,,,,,,,,,1,18,2025-01-01 15:45:31,2025-01-01 15:45:31,OUTFLOW
REDCROSS,inventory_transaction,48,redcross-48-4204-3e767354caa7903224342475e1f1d5eb,,O+,Fresh Frozen Plasma,,,,,,,,,3,6,2025-03-23 13:07:33,2025-03-23 13:07:33,OUTFLOW
